Date,Time,Site,Unit ID,User ID,?F-21A104910,mmHg-21A105443,DO %-21A106679,DO mg/L-21A106679,SPC-uS/cm-21A104910,C-uS/cm-21A104910,nLFC-uS/cm-21A104910,ohm-cm-21A104910,TDS mg/L-21A104910,SAL-PSU-21A104910,Density-21A104910,Density-T-21A104910,pH-21B101988,pH mV-21B101988,Phycocyanin RFU-21B101736,Phycocyanin ug/L-21B101736,Chlorophyll RFU-21B101736,Chlorophyll ug/L-21B101736,DEP m-20M103012,Vpos m-20M103012
7/5/2022,9:53:52 AM,Tank 41,1,,77.291,753.6,109.5,9.02,158.1,158.6,158.1,6304,103,0.07,-2.9,-2.9,7.98,-154.4,0.41,0.39,2.11,8.52,-0.04,-0.049
7/5/2022,9:56:14 AM,Tank 09,1,,77.434,753.5,90.8,7.47,161.3,162,161.2,6172,105,0.08,-3,-3,7.97,-154,0.15,0.13,0.22,0.65,-0.039,-0.039
7/5/2022,9:56:17 AM,Tank 09,1,,77.436,753.6,91.5,7.52,161.3,162.1,161.3,6170,105,0.08,-3,-3,7.96,-153.6,0.14,0.12,0.27,0.84,-0.039,-0.039
7/5/2022,9:56:20 AM,Tank 09,1,,77.445,753.5,91.9,7.55,161.3,162.1,161.3,6169,105,0.08,-3,-3,7.96,-153.4,0.11,0.08,0.27,0.86,-0.04,-0.046
7/5/2022,9:56:23 AM,Tank 09,1,,77.447,753.5,92.2,7.59,161.3,162.1,161.3,6169,105,0.08,-3,-3,7.95,-153.2,0.05,0.03,0.2,0.55,-0.04,-0.051
7/5/2022,9:56:26 AM,Tank 09,1,,77.443,753.6,92.6,7.61,161.4,162.1,161.3,6169,105,0.08,-3,-3,7.95,-152.8,0.06,0.04,0.17,0.45,-0.04,-0.04
7/5/2022,9:56:29 AM,Tank 09,1,,77.439,753.6,93.3,7.67,161.4,162.1,161.3,6168,105,0.08,-3,-3,7.94,-152.4,0.02,0,0.14,0.32,-0.04,-0.022
7/5/2022,9:56:32 AM,Tank 09,1,,77.439,753.6,93.8,7.71,161.4,162.1,161.3,6168,105,0.08,-3,-3,7.94,-152.2,0.04,0.02,0.24,0.74,-0.041,-0.041
7/5/2022,9:57:39 AM,Tank 07,1,,70.294,753.6,99.7,8.83,153,142.1,154,7039,99,0.07,-2,-2,8.33,-174.1,0.21,0.19,0.79,3.03,-0.04,-0.035
7/5/2022,9:57:42 AM,Tank 07,1,,70.274,753.6,103.8,9.2,153.3,142.4,154.3,7024,100,0.07,-2,-2,8.34,-174.4,0.24,0.22,0.84,3.23,-0.04,-0.022
7/5/2022,9:57:45 AM,Tank 07,1,,70.266,753.6,109.8,9.74,153.1,142.2,154.2,7033,100,0.07,-2,-2,8.34,-174.7,0.17,0.15,0.84,3.22,-0.041,-0.049
7/5/2022,9:57:48 AM,Tank 07,1,,70.258,753.5,112.7,10,152.9,142,154,7044,99,0.07,-2,-2,8.35,-175.1,0.1,0.08,0.9,3.45,-0.041,-0.053
7/5/2022,9:57:51 AM,Tank 07,1,,70.336,753.6,114.4,10.14,152.7,141.9,153.7,7047,99,0.07,-2,-2,8.36,-175.5,0.12,0.1,0.94,3.63,-0.04,-0.042
7/5/2022,9:57:54 AM,Tank 07,1,,70.414,753.6,115.6,10.24,152.6,142,153.6,7044,99,0.07,-2,-2,8.36,-175.9,0.15,0.13,0.95,3.68,-0.041,-0.043
7/5/2022,9:57:57 AM,Tank 07,1,,70.456,753.6,116.6,10.32,152.6,142,153.6,7042,99,0.07,-2,-2,8.38,-176.6,0.17,0.14,1.03,4,-0.041,-0.031
7/5/2022,9:59:07 AM,Tank 55,1,,70.353,753.5,86.9,7.7,152,141.3,153.1,7076,99,0.07,-2,-2,8.41,-178.8,0.31,0.29,0.78,2.96,-0.041,-0.029
7/5/2022,9:59:10 AM,Tank 55,1,,70.329,753.6,91.7,8.12,152.3,141.5,153.3,7067,99,0.07,-2,-2,8.41,-178.4,0.31,0.29,1.1,4.29,-0.041,-0.051
7/5/2022,9:59:13 AM,Tank 55,1,,70.346,753.5,94.2,8.34,152.4,141.6,153.4,7060,99,0.07,-2,-2,8.41,-178.3,0.31,0.29,1.25,4.92,-0.041,-0.043
7/5/2022,9:59:16 AM,Tank 55,1,,70.37,753.5,100,8.86,152.5,141.7,153.5,7055,99,0.07,-2,-2,8.41,-178.4,0.31,0.29,1.23,4.86,-0.041,-0.042
7/5/2022,9:59:19 AM,Tank 55,1,,70.366,753.5,101.4,8.98,152.6,141.9,153.7,7047,99,0.07,-2,-2,8.41,-178.4,0.23,0.21,1.18,4.64,-0.041,-0.045
7/5/2022,9:59:22 AM,Tank 55,1,,70.344,753.5,102.9,9.12,152.8,142,153.8,7044,99,0.07,-2,-2,8.41,-178.4,0.23,0.21,1.43,5.68,-0.04,-0.027
7/5/2022,10:00:47 AM,Tank 06,1,,70.614,753.5,84.2,7.44,151.9,141.6,152.8,7064,99,0.07,-2,-2,8.3,-172.5,0.26,0.24,0.15,0.34,-0.04,-0.042
7/5/2022,10:00:50 AM,Tank 06,1,,70.639,753.5,85.3,7.53,151.9,141.6,152.9,7060,99,0.07,-2.1,-2.1,8.3,-172.5,0.22,0.19,0.15,0.36,-0.04,-0.029
7/5/2022,10:00:53 AM,Tank 06,1,,70.662,753.5,89.7,7.92,151.9,141.7,152.9,7056,99,0.07,-2.1,-2.1,8.3,-172.6,0.13,0.1,0.17,0.45,-0.04,-0.039
7/5/2022,10:00:56 AM,Tank 06,1,,70.671,753.5,90.5,7.99,152,141.8,153,7054,99,0.07,-2.1,-2.1,8.32,-173.3,0.1,0.08,0.2,0.55,-0.04,-0.046
7/5/2022,10:00:59 AM,Tank 06,1,,70.674,753.5,91.1,8.05,151.9,141.7,152.9,7055,99,0.07,-2.1,-2.1,8.31,-172.8,0.06,0.03,0.2,0.56,-0.041,-0.052
7/5/2022,10:01:02 AM,Tank 06,1,,70.671,753.5,91.7,8.1,151.9,141.7,152.9,7058,99,0.07,-2.1,-2.1,8.3,-172.2,0.08,0.05,0.19,0.5,-0.04,-0.034
7/5/2022,10:01:05 AM,Tank 06,1,,70.67,753.5,92.2,8.14,151.8,141.6,152.8,7062,99,0.07,-2.1,-2.1,8.29,-171.9,0.06,0.03,0.21,0.62,-0.041,-0.034
7/5/2022,10:02:18 AM,Tank 23,1,,70.369,753.5,86,7.62,160,148.8,161.1,6723,104,0.08,-2,-2,8.17,-164.8,0.23,0.21,0.3,0.96,-0.042,-0.027
7/5/2022,10:02:21 AM,Tank 23,1,,70.402,753.6,88.6,7.84,160,148.8,161.1,6719,104,0.08,-2,-2,8.17,-164.7,0.25,0.23,0.39,1.34,-0.042,-0.043
7/5/2022,10:02:24 AM,Tank 23,1,,70.42,753.5,94,8.32,160.1,148.9,161.1,6716,104,0.08,-2,-2,8.17,-164.6,0.23,0.21,0.46,1.64,-0.041,-0.041
7/5/2022,10:02:27 AM,Tank 23,1,,70.448,753.6,95.6,8.46,160.1,149,161.2,6713,104,0.08,-2,-2,8.16,-164.4,0.1,0.08,0.5,1.82,-0.041,-0.045
7/5/2022,10:02:30 AM,Tank 23,1,,70.49,753.5,96.7,8.56,160.1,149,161.2,6710,104,0.08,-2,-2,8.16,-164.5,0.1,0.08,0.47,1.68,-0.041,-0.042
7/5/2022,10:02:33 AM,Tank 23,1,,70.52,753.5,97.5,8.62,160.1,149.1,161.1,6709,104,0.08,-2,-2,8.16,-164.3,0.08,0.05,0.45,1.6,-0.041,-0.039
7/5/2022,10:04:35 AM,Tank 42,1,,77.208,753.5,86.2,7.1,163.1,163.5,163.1,6116,106,0.08,-2.9,-2.9,7.84,-146.7,0.25,0.23,0.62,2.31,-0.04,-0.041
7/5/2022,10:04:38 AM,Tank 42,1,,77.035,753.5,89.2,7.37,163.5,163.6,163.5,6112,106,0.08,-2.9,-2.9,7.82,-145.1,0.24,0.22,0.7,2.63,-0.04,-0.05
7/5/2022,10:04:41 AM,Tank 42,1,,76.991,753.5,94.6,7.82,163.6,163.6,163.6,6111,106,0.08,-2.9,-2.9,7.81,-144.5,0.21,0.18,0.59,2.19,-0.04,-0.053
7/5/2022,10:04:44 AM,Tank 42,1,,76.984,753.5,96,7.93,163.7,163.7,163.7,6110,106,0.08,-2.9,-2.9,7.8,-144.1,0.13,0.11,0.57,2.1,-0.04,-0.04
7/5/2022,10:04:47 AM,Tank 42,1,,76.978,753.5,97,8.01,163.7,163.7,163.8,6108,106,0.08,-2.9,-2.9,7.79,-143.9,0.04,0.02,0.53,1.92,-0.04,-0.041
7/5/2022,10:04:50 AM,Tank 42,1,,76.978,753.5,97.7,8.07,163.7,163.7,163.7,6109,106,0.08,-2.9,-2.9,7.79,-143.7,0.08,0.06,0.5,1.81,-0.04,-0.06
7/5/2022,10:06:25 AM,Tank 60,1,,77.287,753.5,88.4,7.28,162.1,162.6,162,6151,105,0.08,-2.9,-2.9,7.98,-154.4,0.33,0.31,1.13,4.44,-0.041,-0.042
7/5/2022,10:06:28 AM,Tank 60,1,,77.303,753.5,93.2,7.68,162.1,162.6,162,6150,105,0.08,-2.9,-2.9,7.95,-152.7,0.39,0.37,1.1,4.3,-0.042,-0.05
7/5/2022,10:06:31 AM,Tank 60,1,,77.311,753.5,94.7,7.8,162.1,162.6,162,6149,105,0.08,-2.9,-2.9,7.92,-151.2,0.35,0.33,1.05,4.1,-0.041,-0.052
7/5/2022,10:06:34 AM,Tank 60,1,,77.327,753.5,95.6,7.87,162.1,162.7,162,6148,105,0.08,-2.9,-2.9,7.9,-149.9,0.25,0.23,1.03,4.01,-0.041,-0.03
7/5/2022,10:06:37 AM,Tank 60,1,,77.331,753.5,96.3,7.93,162.1,162.7,162.1,6147,105,0.08,-2.9,-2.9,7.88,-148.8,0.23,0.21,0.97,3.77,-0.04,-0.024
7/5/2022,10:06:40 AM,Tank 60,1,,77.326,753.5,96.9,7.97,162.1,162.7,162.1,6147,105,0.08,-2.9,-2.9,7.86,-147.7,0.19,0.17,0.95,3.67,-0.041,-0.051
7/5/2022,10:07:54 AM,Tank 10,1,,77.319,753.5,80.5,6.63,161.8,162.3,161.7,6160,105,0.08,-2.9,-2.9,8.07,-159.8,0.13,0.1,0.2,0.54,-0.039,-0.029
7/5/2022,10:07:57 AM,Tank 10,1,,77.339,753.5,85.5,7.04,162,162.6,162,6150,105,0.08,-2.9,-2.9,8.05,-158.7,0.09,0.07,0.29,0.95,-0.039,-0.031
7/5/2022,10:08:00 AM,Tank 10,1,,77.354,753.5,86.4,7.11,162.6,163.2,162.5,6128,106,0.08,-2.9,-2.9,8.03,-157.6,0.16,0.14,0.35,1.18,-0.04,-0.046
7/5/2022,10:08:03 AM,Tank 10,1,,77.362,753.5,87.1,7.17,162.7,163.4,162.7,6122,106,0.08,-2.9,-2.9,8.01,-156.4,0.08,0.06,0.3,0.96,-0.04,-0.049
7/5/2022,10:08:06 AM,Tank 10,1,,77.378,753.5,87.7,7.22,162.8,163.4,162.7,6118,106,0.08,-2.9,-2.9,7.99,-155.1,0.06,0.04,0.26,0.82,-0.039,-0.04
7/5/2022,10:08:09 AM,Tank 10,1,,77.385,753.5,88.2,7.26,162.8,163.5,162.8,6116,106,0.08,-2.9,-2.9,7.97,-153.9,0.04,0.02,0.2,0.56,-0.039,-0.032
7/5/2022,10:09:24 AM,Tank 28,1,,77.252,753.6,88.2,7.27,163.2,163.6,163.1,6112,106,0.08,-2.9,-2.9,8.05,-158.5,0.03,0.01,0.35,1.18,-0.04,-0.03
7/5/2022,10:09:27 AM,Tank 28,1,,77.262,753.5,89,7.33,163.2,163.7,163.2,6110,106,0.08,-2.9,-2.9,8.03,-157.5,-0.05,-0.07,0.32,1.07,-0.04,-0.031
7/5/2022,10:09:30 AM,Tank 28,1,,77.285,753.5,90.1,7.42,163.2,163.7,163.2,6109,106,0.08,-2.9,-2.9,8.01,-156.2,-0.07,-0.1,0.29,0.95,-0.04,-0.036
7/5/2022,10:09:33 AM,Tank 28,1,,77.309,753.5,91.2,7.51,163.2,163.7,163.1,6108,106,0.08,-2.9,-2.9,8,-155.6,-0.08,-0.1,0.34,1.16,-0.041,-0.047
7/5/2022,10:09:36 AM,Tank 28,1,,77.322,753.5,92,7.57,163.2,163.7,163.1,6107,106,0.08,-2.9,-2.9,7.99,-155.2,-0.07,-0.1,0.31,1,-0.042,-0.055
7/5/2022,10:09:39 AM,Tank 28,1,,77.329,753.5,92.6,7.63,163.2,163.7,163.1,6107,106,0.08,-2.9,-2.9,7.98,-154.9,-0.06,-0.08,0.32,1.07,-0.041,-0.041
7/5/2022,10:11:34 AM,Tank 22,1,,70.077,753.5,81.5,7.24,152.9,141.6,153.9,7060,99,0.07,-2,-2,8.35,-174.8,0.25,0.23,0.13,0.28,-0.042,-0.047
7/5/2022,10:11:37 AM,Tank 22,1,,70.078,753.5,83.1,7.38,152.9,141.7,154,7059,99,0.07,-2,-2,8.34,-174.5,0.22,0.2,0.12,0.24,-0.042,-0.046
7/5/2022,10:11:40 AM,Tank 22,1,,70.077,753.5,84.1,7.47,153,141.7,154,7056,99,0.07,-2,-2,8.34,-174.3,0.11,0.08,0.18,0.49,-0.041,-0.033
7/5/2022,10:11:43 AM,Tank 22,1,,70.08,753.6,88.2,7.84,153,141.8,154.1,7054,99,0.07,-2,-2,8.33,-174.1,0.03,0,0.15,0.35,-0.041,-0.024
7/5/2022,10:11:46 AM,Tank 22,1,,70.131,753.8,88.8,7.89,153,141.9,154.1,7048,99,0.07,-2,-2,8.33,-173.9,0.02,0,0.21,0.61,-0.042,-0.047
7/5/2022,10:11:49 AM,Tank 22,1,,70.163,753.5,89.3,7.93,153.1,142,154.1,7044,99,0.07,-2,-2,8.33,-173.7,0.06,0.04,0.17,0.43,-0.042,-0.048
7/5/2022,10:11:52 AM,Tank 22,1,,70.184,753.6,89.6,7.95,153,142,154.1,7044,99,0.07,-2,-2,8.32,-173.4,0.03,0.01,0.11,0.17,-0.041,-0.038
7/5/2022,10:13:27 AM,Tank 05,1,,71.104,753.5,82.5,7.25,152.4,142.8,153.3,7001,99,0.07,-2.1,-2.1,8.17,-164.9,0.19,0.16,0.33,1.1,-0.042,-0.047
7/5/2022,10:13:30 AM,Tank 05,1,,71.134,753.5,84,7.38,152.4,142.9,153.3,6996,99,0.07,-2.1,-2.1,8.17,-165,0.16,0.13,0.35,1.18,-0.043,-0.061
7/5/2022,10:13:33 AM,Tank 05,1,,71.147,753.5,85.1,7.48,152.4,143,153.4,6994,99,0.07,-2.1,-2.1,8.17,-165,0.08,0.06,0.32,1.07,-0.042,-0.028
7/5/2022,10:13:36 AM,Tank 05,1,,71.163,753.5,89.5,7.86,152.5,143.1,153.4,6989,99,0.07,-2.1,-2.1,8.17,-165.2,-0.03,-0.05,0.32,1.05,-0.042,-0.044
7/5/2022,10:13:39 AM,Tank 05,1,,71.14,753.5,90.3,7.94,152.6,143.1,153.5,6989,99,0.07,-2.1,-2.1,8.18,-165.5,0,-0.03,0.31,1.02,-0.042,-0.044
7/5/2022,10:13:42 AM,Tank 05,1,,71.084,753.5,90.9,7.99,152.6,143,153.6,6991,99,0.07,-2.1,-2.1,8.17,-164.8,0,-0.02,0.28,0.88,-0.042,-0.049
7/5/2022,10:15:06 AM,Tank 08,1,,70.793,753.5,90.8,8.01,151.7,141.7,152.6,7058,99,0.07,-2.1,-2.1,8.12,-161.9,0.14,0.12,0.55,2,-0.04,-0.027
7/5/2022,10:15:09 AM,Tank 08,1,,70.815,753.5,92.2,8.13,151.7,141.7,152.6,7056,99,0.07,-2.1,-2.1,8.12,-161.8,0.14,0.11,0.63,2.37,-0.04,-0.033
7/5/2022,10:15:12 AM,Tank 08,1,,70.851,753.5,96.5,8.5,151.7,141.8,152.7,7051,99,0.07,-2.1,-2.1,8.11,-161.7,0.02,-0.01,0.63,2.35,-0.04,-0.043
7/5/2022,10:15:15 AM,Tank 08,1,,70.851,753.5,98.1,8.65,151.7,141.8,152.7,7050,99,0.07,-2.1,-2.1,8.11,-161.6,0.03,0.01,0.73,2.78,-0.04,-0.045
7/5/2022,10:15:18 AM,Tank 08,1,,70.826,753.5,98.9,8.71,151.7,141.8,152.7,7053,99,0.07,-2.1,-2.1,8.11,-161.4,0.09,0.07,0.69,2.62,-0.041,-0.045
7/5/2022,10:15:21 AM,Tank 08,1,,70.802,753.5,99.5,8.78,151.7,141.7,152.7,7055,99,0.07,-2.1,-2.1,8.11,-161.2,0.15,0.13,0.74,2.82,-0.041,-0.035
7/5/2022,10:16:35 AM,Tank 37,1,,71.118,753.5,97.4,8.56,151.1,141.7,152,7059,98,0.07,-2.1,-2.1,8.07,-159.1,0.34,0.32,2.02,8.14,-0.04,-0.04
7/5/2022,10:16:38 AM,Tank 37,1,,71.157,753.5,100.9,8.86,151.1,141.7,152,7056,98,0.07,-2.1,-2.1,8.07,-159,0.39,0.37,2.61,10.59,-0.04,-0.04
7/5/2022,10:16:41 AM,Tank 37,1,,71.165,753.5,102.7,9.02,151.1,141.8,152,7055,98,0.07,-2.1,-2.1,8.07,-159,0.33,0.31,2.07,8.33,-0.04,-0.045
7/5/2022,10:16:44 AM,Tank 37,1,,71.171,753.5,104,9.13,151.2,141.8,152.1,7051,98,0.07,-2.1,-2.1,8.07,-159,0.23,0.21,2.06,8.28,-0.04,-0.042
7/5/2022,10:16:47 AM,Tank 37,1,,71.156,753.5,105.1,9.23,151.2,141.8,152.1,7052,98,0.07,-2.1,-2.1,8.07,-159,0.23,0.21,2.06,8.3,-0.041,-0.042
7/5/2022,10:16:50 AM,Tank 37,1,,71.113,753.5,109.2,9.59,151.2,141.8,152.1,7054,98,0.07,-2.1,-2.1,8.07,-159.1,0.25,0.23,2.08,8.37,-0.042,-0.047
7/5/2022,10:19:41 AM,Tank 64,1,,71.336,753.5,94.6,8.29,150.3,141.2,151.1,7081,98,0.07,-2.1,-2.1,8.03,-157.1,0.35,0.33,1.19,4.7,-0.041,-0.043
7/5/2022,10:19:44 AM,Tank 64,1,,71.342,753.5,100.9,8.84,150.3,141.3,151.2,7077,98,0.07,-2.1,-2.1,8.04,-157.3,0.31,0.29,0.84,3.2,-0.041,-0.047
7/5/2022,10:19:47 AM,Tank 64,1,,71.343,753.5,102.9,9.02,150.3,141.3,151.2,7077,98,0.07,-2.1,-2.1,8.04,-157.4,0.24,0.22,1.23,4.86,-0.041,-0.044
7/5/2022,10:19:50 AM,Tank 64,1,,71.358,753.5,104.3,9.14,150.3,141.3,151.2,7077,98,0.07,-2.1,-2.1,8.04,-157.6,0.16,0.13,1.2,4.72,-0.041,-0.042
7/5/2022,10:19:53 AM,Tank 64,1,,71.385,753.5,105.4,9.24,150.1,141.2,151,7083,98,0.07,-2.1,-2.1,8.05,-157.8,0.15,0.13,1.43,5.66,-0.04,-0.028
7/5/2022,10:19:56 AM,Tank 64,1,,71.405,753.5,109.9,9.62,149.9,141,150.8,7092,97,0.07,-2.1,-2.1,8.05,-158,0.18,0.16,1.42,5.65,-0.04,-0.031
7/5/2022,10:21:12 AM,Tank 46,1,,71.618,753.5,99.6,8.7,149.5,141,150.3,7094,97,0.07,-2.2,-2.2,8.12,-162.3,0.36,0.34,1.42,5.64,-0.041,-0.055
7/5/2022,10:21:15 AM,Tank 46,1,,71.591,753.5,102.5,8.96,149.6,141,150.4,7092,97,0.07,-2.2,-2.2,8.13,-162.5,0.41,0.39,1.46,5.79,-0.041,-0.053
7/5/2022,10:21:18 AM,Tank 46,1,,71.566,753.5,104.1,9.1,149.6,141,150.5,7093,97,0.07,-2.2,-2.2,8.13,-162.7,0.31,0.29,1.4,5.56,-0.041,-0.037
7/5/2022,10:21:21 AM,Tank 46,1,,71.536,753.5,105.5,9.23,149.6,141,150.5,7094,97,0.07,-2.2,-2.2,8.13,-162.8,0.27,0.25,1.47,5.84,-0.041,-0.025
7/5/2022,10:21:24 AM,Tank 46,1,,71.531,753.5,110.4,9.66,149.6,140.9,150.4,7098,97,0.07,-2.2,-2.2,8.14,-163,0.24,0.22,1.65,6.61,-0.041,-0.04
7/5/2022,10:21:27 AM,Tank 46,1,,71.54,753.5,111.5,9.75,149.4,140.8,150.3,7103,97,0.07,-2.2,-2.2,8.14,-163.2,0.23,0.21,1.79,7.19,-0.042,-0.056
7/5/2022,10:23:14 AM,Tank 13,1,,71.255,753.5,94.1,8.26,149.9,140.8,150.8,7104,97,0.07,-2.1,-2.1,8.12,-162.2,0.28,0.25,0.65,2.42,-0.042,-0.054
7/5/2022,10:23:17 AM,Tank 13,1,,71.23,753.5,95.1,8.34,150,140.8,150.8,7103,97,0.07,-2.1,-2.1,8.12,-162.3,0.26,0.24,0.6,2.22,-0.042,-0.052
7/5/2022,10:23:20 AM,Tank 13,1,,71.19,753.5,95.7,8.4,149.9,140.7,150.8,7108,97,0.07,-2.1,-2.1,8.13,-162.4,0.26,0.24,0.57,2.11,-0.041,-0.031
7/5/2022,10:23:23 AM,Tank 13,1,,71.122,753.5,96.3,8.46,149.9,140.5,150.8,7116,97,0.07,-2.1,-2.1,8.13,-162.5,0.24,0.22,0.49,1.76,-0.042,-0.034
7/5/2022,10:23:26 AM,Tank 13,1,,71.055,753.5,100.2,8.81,149.8,140.4,150.7,7124,97,0.07,-2.1,-2.1,8.13,-162.7,0.26,0.23,0.57,2.11,-0.042,-0.04
7/5/2022,10:23:29 AM,Tank 13,1,,70.992,753.5,101,8.88,149.8,140.2,150.7,7131,97,0.07,-2.1,-2.1,8.13,-162.8,0.21,0.18,0.59,2.17,-0.042,-0.036
7/5/2022,10:24:39 AM,Tank 16,1,,71.244,753.5,86.3,7.58,150.3,141.1,151.2,7085,98,0.07,-2.1,-2.1,8.03,-157.1,0.3,0.28,0.49,1.76,-0.042,-0.047
7/5/2022,10:24:42 AM,Tank 16,1,,71.249,753.5,87.7,7.69,150.4,141.2,151.3,7083,98,0.07,-2.1,-2.1,8.03,-157.1,0.3,0.27,0.48,1.71,-0.042,-0.046
7/5/2022,10:24:45 AM,Tank 16,1,,71.262,753.5,88.8,7.79,150.4,141.2,151.3,7081,98,0.07,-2.1,-2.1,8.03,-157.2,0.14,0.12,0.49,1.78,-0.043,-0.052
7/5/2022,10:24:48 AM,Tank 16,1,,71.294,753.5,93.2,8.17,150.4,141.3,151.3,7077,98,0.07,-2.1,-2.1,8.04,-157.4,0.01,-0.02,0.47,1.7,-0.042,-0.036
7/5/2022,10:24:51 AM,Tank 16,1,,71.353,753.5,94.1,8.24,150.4,141.4,151.3,7074,98,0.07,-2.1,-2.1,8.05,-157.9,-0.01,-0.04,0.46,1.66,-0.043,-0.042
7/5/2022,10:24:54 AM,Tank 16,1,,71.396,753.5,94.6,8.29,150.3,141.4,151.2,7072,98,0.07,-2.1,-2.1,8.04,-157.4,0.02,-0.01,0.46,1.66,-0.043,-0.056
7/5/2022,10:28:20 AM,Tank 48,1,,71.33,753.4,89.3,7.83,156.3,146.9,157.2,6808,102,0.07,-2.1,-2.1,8.17,-165.1,0.35,0.33,2.77,11.27,-0.044,-0.047
7/5/2022,10:28:23 AM,Tank 48,1,,71.347,753.3,95.5,8.37,156.4,147,157.3,6803,102,0.07,-2.1,-2.1,8.18,-165.6,0.49,0.47,2.75,11.15,-0.043,-0.045
7/5/2022,10:28:26 AM,Tank 48,1,,71.362,753.4,97.9,8.58,156.4,147,157.3,6801,102,0.07,-2.1,-2.1,8.19,-166.2,0.5,0.48,2.82,11.45,-0.044,-0.044
7/5/2022,10:28:29 AM,Tank 48,1,,71.392,753.4,99.1,8.69,156.4,147.1,157.3,6797,102,0.07,-2.1,-2.1,8.2,-166.8,0.38,0.36,2.85,11.57,-0.044,-0.035
7/5/2022,10:28:32 AM,Tank 48,1,,71.418,753.4,100.2,8.78,156.4,147.1,157.3,6797,102,0.07,-2.1,-2.1,8.22,-167.6,0.4,0.38,2.93,11.91,-0.044,-0.046
7/5/2022,10:28:35 AM,Tank 48,1,,71.437,753.4,104.1,9.11,156.3,147.1,157.2,6798,102,0.07,-2.2,-2.1,8.21,-167.5,0.39,0.37,3.03,12.34,-0.044,-0.048
7/5/2022,10:30:17 AM,Tank 61,1,,72.009,753.5,97,8.44,152,144,152.8,6946,99,0.07,-2.2,-2.2,8.2,-166.7,0.25,0.23,0.43,1.53,-0.045,-0.048
7/5/2022,10:30:20 AM,Tank 61,1,,72.03,753.2,98,8.52,152.1,144.1,152.9,6940,99,0.07,-2.2,-2.2,8.2,-166.7,0.12,0.1,0.36,1.23,-0.045,-0.047
7/5/2022,10:30:23 AM,Tank 61,1,,72.019,753.3,98.7,8.59,152.3,144.2,153,6934,99,0.07,-2.2,-2.2,8.2,-166.8,0.1,0.08,0.3,0.96,-0.044,-0.029
7/5/2022,10:30:26 AM,Tank 61,1,,71.981,753.3,99.4,8.65,152.3,144.2,153.1,6934,99,0.07,-2.2,-2.2,8.2,-166.8,0.11,0.08,0.22,0.65,-0.044,-0.03
7/5/2022,10:30:29 AM,Tank 61,1,,71.927,753.3,99.9,8.7,152.4,144.2,153.2,6934,99,0.07,-2.2,-2.2,8.2,-166.8,0.13,0.1,0.26,0.79,-0.045,-0.049
7/5/2022,10:32:26 AM,Tank 30,1,,71.945,753.3,92.7,8.07,148.7,140.7,149.5,7105,97,0.07,-2.2,-2.2,8.15,-163.8,0.34,0.32,0.66,2.46,-0.043,-0.039
7/5/2022,10:32:29 AM,Tank 30,1,,71.959,753.3,98.8,8.6,148.8,140.9,149.6,7099,97,0.07,-2.2,-2.2,8.15,-163.8,0.38,0.36,0.68,2.57,-0.044,-0.034
7/5/2022,10:32:32 AM,Tank 30,1,,71.986,753.3,100.1,8.71,148.8,140.9,149.6,7096,97,0.07,-2.2,-2.2,8.15,-163.9,0.26,0.23,0.66,2.46,-0.044,-0.042
7/5/2022,10:32:35 AM,Tank 30,1,,72.008,753.3,101.2,8.81,149,141.1,149.7,7089,97,0.07,-2.2,-2.2,8.15,-164.1,0.16,0.14,0.63,2.36,-0.045,-0.057
7/5/2022,10:32:38 AM,Tank 30,1,,72.066,753.3,102.2,8.89,148.9,141.1,149.7,7086,97,0.07,-2.2,-2.2,8.16,-164.2,0.15,0.13,0.66,2.48,-0.044,-0.044
7/5/2022,10:32:41 AM,Tank 30,1,,72.099,753.3,106.3,9.24,148.9,141.1,149.6,7085,97,0.07,-2.2,-2.2,8.16,-164.3,0.11,0.09,0.51,1.87,-0.044,-0.043
7/5/2022,10:34:14 AM,Tank 15,1,,72.02,753.4,85.9,7.47,149,141.1,149.8,7085,97,0.07,-2.2,-2.2,8.06,-159,0.26,0.24,0.35,1.17,-0.043,-0.047
7/5/2022,10:34:17 AM,Tank 15,1,,72,753.2,87.9,7.65,149.2,141.3,149.9,7080,97,0.07,-2.2,-2.2,8.07,-159,0.29,0.27,0.46,1.64,-0.043,-0.043
7/5/2022,10:34:20 AM,Tank 15,1,,71.989,753.2,89.3,7.77,149.2,141.3,150,7077,97,0.07,-2.2,-2.2,8.06,-158.9,0.29,0.27,0.42,1.5,-0.043,-0.047
7/5/2022,10:34:23 AM,Tank 15,1,,71.985,753.3,90.3,7.86,149.3,141.3,150.1,7075,97,0.07,-2.2,-2.2,8.06,-158.9,0.14,0.12,0.41,1.43,-0.043,-0.041
7/5/2022,10:34:26 AM,Tank 15,1,,71.987,753.3,91.2,7.94,149.4,141.4,150.1,7071,97,0.07,-2.2,-2.2,8.07,-159.2,0.03,0.01,0.47,1.7,-0.044,-0.045
7/5/2022,10:34:29 AM,Tank 15,1,,72.006,753.4,94.9,8.26,149.4,141.5,150.2,7069,97,0.07,-2.2,-2.2,8.08,-159.9,0.01,-0.02,0.5,1.82,-0.044,-0.048
7/5/2022,10:37:40 AM,Tank 17,1,,65.033,753.4,88.7,8.33,147.8,129.1,149.5,7748,96,0.07,-1.4,-1.4,8.36,-174.8,-0.04,-0.06,0.25,0.78,-0.043,-0.044
