date,plate,resource,temp,well_number,sample,read
3/6/2023,14,0.1,25,44,0,2410
3/6/2023,14,0.1,25,45,209,6867
3/6/2023,14,0.1,25,46,209,4030
3/6/2023,14,0.1,25,47,209,5651
3/6/2023,14,0.1,25,48,0,2436
3/6/2023,14,0.1,25,49,200,3505
3/6/2023,14,0.1,25,50,200,3676
3/6/2023,14,0.1,25,51,200,5698
3/6/2023,14,0.1,25,52,0,2363
3/6/2023,14,0.1,25,53,205,3557
3/6/2023,14,0.1,25,54,205,4134
3/6/2023,14,0.1,25,55,205,3784
3/6/2023,14,0.1,25,56,0,2438
3/6/2023,14,0.1,25,57,210,4532
3/6/2023,14,0.1,25,58,210,2707
3/6/2023,14,0.1,25,59,210,5063
3/6/2023,14,0.1,25,60,0,2506
3/6/2023,14,0.1,25,61,C1,3081
3/6/2023,14,0.1,25,62,C1,3201
3/6/2023,14,0.1,25,63,C1,2917
3/6/2023,14,0.1,25,64,0,2422
3/6/2023,14,0.1,25,65,C2,2990
3/6/2023,14,0.1,25,66,C2,3236
3/6/2023,14,0.1,25,67,C2,2838
3/6/2023,14,0.1,25,68,0,2269
3/6/2023,14,0.1,25,69,C3,2870
3/6/2023,14,0.1,25,70,C3,2880
3/6/2023,14,0.1,25,71,C3,2779
3/6/2023,14,0.1,25,72,0,2490
3/6/2023,14,0.1,25,73,C4,3097
3/6/2023,14,0.1,25,74,C4,2981
3/6/2023,14,0.1,25,75,C4,3353
3/6/2023,14,0.1,25,76,0,2544
3/6/2023,14,0.1,25,77,C5,3806
3/6/2023,14,0.1,25,78,C5,6043
3/6/2023,14,0.1,25,79,C5,3253
3/6/2023,14,0.1,25,80,0,2364
3/6/2023,14,0.1,25,81,C6,4491
3/6/2023,14,0.1,25,82,C6,4361
3/6/2023,14,0.1,25,83,C6,4244
3/6/2023,14,0.1,25,84,0,2337
3/6/2023,14,0.1,25,85,R,4550
3/6/2023,14,0.1,25,86,R,3711
3/6/2023,14,0.1,25,87,R,3282
3/6/2023,14,0.1,25,88,0,2476
3/6/2023,14,0.1,25,89,R,3607
3/6/2023,14,0.1,25,90,R,3137
3/6/2023,14,0.1,25,91,R,3127
3/6/2023,14,0.1,25,92,0,2483
3/6/2023,14,0.1,25,93,R,3117
3/6/2023,14,0.1,25,94,R,3029
3/6/2023,14,0.1,25,95,R,3558
3/6/2023,14,0.1,25,96,0,2505
3/6/2023,15,0.5,25,1,211,4974
3/6/2023,15,0.5,25,2,211,5233
3/6/2023,15,0.5,25,3,211,3095
3/6/2023,15,0.5,25,4,0,2488
3/6/2023,15,0.5,25,5,216,5990
3/6/2023,15,0.5,25,6,216,1280
3/6/2023,15,0.5,25,7,216,7687
3/6/2023,15,0.5,25,8,0,2259
3/6/2023,15,0.5,25,9,221,5148
3/6/2023,15,0.5,25,10,221,8712
3/6/2023,15,0.5,25,11,221,6360
3/6/2023,15,0.5,25,12,0,2415
3/6/2023,15,0.5,25,13,212,4802
3/6/2023,15,0.5,25,14,212,4063
3/6/2023,15,0.5,25,15,212,4647
3/6/2023,15,0.5,25,16,0,2382
3/6/2023,15,0.5,25,17,217,4569
3/6/2023,15,0.5,25,18,217,4815
3/6/2023,15,0.5,25,19,217,5541
3/6/2023,15,0.5,25,20,0,2331
3/6/2023,15,0.5,25,21,222,4590
3/6/2023,15,0.5,25,22,222,4109
3/6/2023,15,0.5,25,23,222,3769
3/6/2023,15,0.5,25,24,0,2383
3/6/2023,15,0.5,25,25,213,5108
3/6/2023,15,0.5,25,26,213,4590
3/6/2023,15,0.5,25,27,213,6456
3/6/2023,15,0.5,25,28,0,2341
3/6/2023,15,0.5,25,29,218,8683
3/6/2023,15,0.5,25,30,218,6898
3/6/2023,15,0.5,25,31,218,6089
3/6/2023,15,0.5,25,32,0,2296
3/6/2023,15,0.5,25,33,223,4258
3/6/2023,15,0.5,25,34,223,4197
3/6/2023,15,0.5,25,35,223,4785
3/6/2023,15,0.5,25,36,0,2408
3/6/2023,15,0.5,25,37,214,2302
3/6/2023,15,0.5,25,38,214,2842
3/6/2023,15,0.5,25,39,214,4083
3/6/2023,15,0.5,25,40,0,2349
3/6/2023,15,0.5,25,41,219,5094
3/6/2023,15,0.5,25,42,219,4377
3/6/2023,15,0.5,25,43,219,4234
3/6/2023,15,0.5,25,44,0,2372
3/6/2023,15,0.5,25,45,224,4152
3/6/2023,15,0.5,25,46,224,6661
3/6/2023,15,0.5,25,47,224,6872
3/6/2023,15,0.5,25,48,0,2407
3/6/2023,15,0.5,25,49,215,5048
3/6/2023,15,0.5,25,50,215,4213
3/6/2023,15,0.5,25,51,215,4268
3/6/2023,15,0.5,25,52,0,2389
3/6/2023,15,0.5,25,53,220,3188
3/6/2023,15,0.5,25,54,220,6833
3/6/2023,15,0.5,25,55,220,5074
3/6/2023,15,0.5,25,56,0,2399
3/6/2023,15,0.5,25,57,225,3686
3/6/2023,15,0.5,25,58,225,3888
3/6/2023,15,0.5,25,59,225,2315
3/6/2023,15,0.5,25,60,0,2276
3/6/2023,15,0.5,25,61,C1,3623
3/6/2023,15,0.5,25,62,C1,3712
3/6/2023,15,0.5,25,63,C1,3597
3/6/2023,15,0.5,25,64,0,2486
3/6/2023,15,0.5,25,65,C2,3632
3/6/2023,15,0.5,25,66,C2,3624
3/6/2023,15,0.5,25,67,C2,3611
3/6/2023,15,0.5,25,68,0,2356
3/6/2023,15,0.5,25,69,C3,3512
3/6/2023,15,0.5,25,70,C3,3793
3/6/2023,15,0.5,25,71,C3,3859
3/6/2023,15,0.5,25,72,0,2403
3/6/2023,15,0.5,25,73,C4,3682
3/6/2023,15,0.5,25,74,C4,4179
3/6/2023,15,0.5,25,75,C4,4000
3/6/2023,15,0.5,25,76,0,2332
3/6/2023,15,0.5,25,77,C5,4029
3/6/2023,15,0.5,25,78,C5,5069
3/6/2023,15,0.5,25,79,C5,7417
3/6/2023,15,0.5,25,80,0,2255
3/6/2023,15,0.5,25,81,C6,4174
3/6/2023,15,0.5,25,82,C6,3846
3/6/2023,15,0.5,25,83,C6,4136
3/6/2023,15,0.5,25,84,0,2428
3/6/2023,15,0.5,25,85,R,4563
3/6/2023,15,0.5,25,86,R,3412
3/6/2023,15,0.5,25,87,R,3153
3/6/2023,15,0.5,25,88,0,2305
3/6/2023,15,0.5,25,89,R,3322
3/6/2023,15,0.5,25,90,R,3323
3/6/2023,15,0.5,25,91,R,3319
3/6/2023,15,0.5,25,92,0,2477
3/6/2023,15,0.5,25,93,R,3626
3/6/2023,15,0.5,25,94,R,3095
3/6/2023,15,0.5,25,95,R,3558
3/6/2023,15,0.5,25,96,0,2409
3/6/2023,16,0.5,25,1,226,3551
3/6/2023,16,0.5,25,2,226,3456
3/6/2023,16,0.5,25,3,226,3469
3/6/2023,16,0.5,25,4,0,2544
3/6/2023,16,0.5,25,5,231,3410
3/6/2023,16,0.5,25,6,231,3243
3/6/2023,16,0.5,25,7,231,3421
3/6/2023,16,0.5,25,8,0,2319
3/6/2023,16,0.5,25,9,236,2420
3/6/2023,16,0.5,25,10,236,3761
3/6/2023,16,0.5,25,11,236,5598
3/6/2023,16,0.5,25,12,0,2461
3/6/2023,16,0.5,25,13,227,4272
3/6/2023,16,0.5,25,14,227,5927
3/6/2023,16,0.5,25,15,227,4247
3/6/2023,16,0.5,25,16,0,2430
3/6/2023,16,0.5,25,17,232,3167
3/6/2023,16,0.5,25,18,232,6075
3/6/2023,16,0.5,25,19,232,2747
3/6/2023,16,0.5,25,20,0,2381
3/6/2023,16,0.5,25,21,237,4305
3/6/2023,16,0.5,25,22,237,2775
3/6/2023,16,0.5,25,23,237,3357
3/6/2023,16,0.5,25,24,0,2412
3/6/2023,16,0.5,25,25,228,4409
3/6/2023,16,0.5,25,26,228,5753
3/6/2023,16,0.5,25,27,228,5173
3/6/2023,16,0.5,25,28,0,2453
3/6/2023,16,0.5,25,29,233,4033
3/6/2023,16,0.5,25,30,233,4222
3/6/2023,16,0.5,25,31,233,5612
3/6/2023,16,0.5,25,32,0,2281
3/6/2023,16,0.5,25,33,238,5539
3/6/2023,16,0.5,25,34,238,5519
3/6/2023,16,0.5,25,35,238,5245
3/6/2023,16,0.5,25,36,0,2492
3/6/2023,16,0.5,25,37,229,5121
3/6/2023,16,0.5,25,38,229,2592
3/6/2023,16,0.5,25,39,229,5834
3/6/2023,16,0.5,25,40,0,2444
3/6/2023,16,0.5,25,41,234,4780
3/6/2023,16,0.5,25,42,234,4544
3/6/2023,16,0.5,25,43,234,4885
3/6/2023,16,0.5,25,44,0,2369
3/6/2023,16,0.5,25,45,239,5275
3/6/2023,16,0.5,25,46,239,6722
3/6/2023,16,0.5,25,47,239,5253
3/6/2023,16,0.5,25,48,0,2420
3/6/2023,16,0.5,25,49,230,2674
3/6/2023,16,0.5,25,50,230,4296
3/6/2023,16,0.5,25,51,230,5136
3/6/2023,16,0.5,25,52,0,2409
3/6/2023,16,0.5,25,53,235,7521
3/6/2023,16,0.5,25,54,235,5015
3/6/2023,16,0.5,25,55,235,4138
3/6/2023,16,0.5,25,56,0,2489
3/6/2023,16,0.5,25,57,240,7293
3/6/2023,16,0.5,25,58,240,3583
3/6/2023,16,0.5,25,59,240,4870
3/6/2023,16,0.5,25,60,0,2435
3/6/2023,16,0.5,25,61,C1,3967
3/6/2023,16,0.5,25,62,C1,3743
3/6/2023,16,0.5,25,63,C1,3875
3/6/2023,16,0.5,25,64,0,2351
3/6/2023,16,0.5,25,65,C2,3745
3/6/2023,16,0.5,25,66,C2,3668
3/6/2023,16,0.5,25,67,C2,3532
3/6/2023,16,0.5,25,68,0,2295
3/6/2023,16,0.5,25,69,C3,3469
3/6/2023,16,0.5,25,70,C3,3789
3/6/2023,16,0.5,25,71,C3,3762
3/6/2023,16,0.5,25,72,0,2436
3/6/2023,16,0.5,25,73,C4,4184
3/6/2023,16,0.5,25,74,C4,4488
3/6/2023,16,0.5,25,75,C4,3946
3/6/2023,16,0.5,25,76,0,2319
3/6/2023,16,0.5,25,77,C5,7083
3/6/2023,16,0.5,25,78,C5,5294
3/6/2023,16,0.5,25,79,C5,4008
3/6/2023,16,0.5,25,80,0,2363
3/6/2023,16,0.5,25,81,C6,3988
3/6/2023,16,0.5,25,82,C6,4272
3/6/2023,16,0.5,25,83,C6,4409
3/6/2023,16,0.5,25,84,0,2330
3/6/2023,16,0.5,25,85,R,3609
3/6/2023,16,0.5,25,86,R,3117
3/6/2023,16,0.5,25,87,R,3117
3/6/2023,16,0.5,25,88,0,2445
3/6/2023,16,0.5,25,89,R,3220
3/6/2023,16,0.5,25,90,R,3333
3/6/2023,16,0.5,25,91,R,3925
3/6/2023,16,0.5,25,92,0,2395
3/6/2023,16,0.5,25,93,R,3856
3/6/2023,16,0.5,25,94,R,7373
3/6/2023,16,0.5,25,95,R,3517
3/6/2023,16,0.5,25,96,0,2407
3/6/2023,17,1,25,1,241,5026
3/6/2023,17,1,25,2,241,3991
3/6/2023,17,1,25,3,241,4788
3/6/2023,17,1,25,4,0,2327
3/6/2023,17,1,25,5,246,4587
3/6/2023,17,1,25,6,246,4701
3/6/2023,17,1,25,7,246,4508
3/6/2023,17,1,25,8,0,2129
3/6/2023,17,1,25,9,251,4159
3/6/2023,17,1,25,10,251,4026
3/6/2023,17,1,25,11,251,3850
3/6/2023,17,1,25,12,0,2387
3/6/2023,17,1,25,13,242,6143
3/6/2023,17,1,25,14,242,5408
3/6/2023,17,1,25,15,242,6179
3/6/2023,17,1,25,16,0,2308
3/6/2023,17,1,25,17,247,4738
3/6/2023,17,1,25,18,247,6301
3/6/2023,17,1,25,19,247,4959
3/6/2023,17,1,25,20,0,2360
3/6/2023,17,1,25,21,252,3954
3/6/2023,17,1,25,22,252,3888
3/6/2023,17,1,25,23,252,4167
3/6/2023,17,1,25,24,0,2243
3/6/2023,17,1,25,25,243,3700
3/6/2023,17,1,25,26,243,6275
3/6/2023,17,1,25,27,243,5978
3/6/2023,17,1,25,28,0,2322
3/6/2023,17,1,25,29,248,4506
3/6/2023,17,1,25,30,248,6523
3/6/2023,17,1,25,31,248,5815
3/6/2023,17,1,25,32,0,2271
3/6/2023,17,1,25,33,253,3977
3/6/2023,17,1,25,34,253,3884
3/6/2023,17,1,25,35,253,4119
3/6/2023,17,1,25,36,0,2309
3/6/2023,17,1,25,37,244,4337
3/6/2023,17,1,25,38,244,6322
3/6/2023,17,1,25,39,244,6819
3/6/2023,17,1,25,40,0,2315
3/6/2023,17,1,25,41,249,5792
3/6/2023,17,1,25,42,249,5222
3/6/2023,17,1,25,43,249,5249
3/6/2023,17,1,25,44,0,2397
3/6/2023,17,1,25,45,254,3980
3/6/2023,17,1,25,46,254,3867
3/6/2023,17,1,25,47,254,3867
3/6/2023,17,1,25,48,0,2379
3/6/2023,17,1,25,49,245,4672
3/6/2023,17,1,25,50,245,5971
3/6/2023,17,1,25,51,245,5594
3/6/2023,17,1,25,52,0,2443
3/6/2023,17,1,25,53,250,5631
3/6/2023,17,1,25,54,250,6312
3/6/2023,17,1,25,55,250,7342
3/6/2023,17,1,25,56,0,2399
3/6/2023,17,1,25,57,255,4464
3/6/2023,17,1,25,58,255,4007
3/6/2023,17,1,25,59,255,4551
3/6/2023,17,1,25,60,0,2166
3/6/2023,17,1,25,61,C1,5340
3/6/2023,17,1,25,62,C1,4061
3/6/2023,17,1,25,63,C1,4263
3/6/2023,17,1,25,64,0,2409
3/6/2023,17,1,25,65,C2,4141
3/6/2023,17,1,25,66,C2,4022
3/6/2023,17,1,25,67,C2,4268
3/6/2023,17,1,25,68,0,2295
3/6/2023,17,1,25,69,C3,4115
3/6/2023,17,1,25,70,C3,3894
3/6/2023,17,1,25,71,C3,4268
3/6/2023,17,1,25,72,0,2338
3/6/2023,17,1,25,73,C4,5029
3/6/2023,17,1,25,74,C4,5101
3/6/2023,17,1,25,75,C4,4693
3/6/2023,17,1,25,76,0,2407
3/6/2023,17,1,25,77,C5,7130
3/6/2023,17,1,25,78,C5,7217
3/6/2023,17,1,25,79,C5,4605
3/6/2023,17,1,25,80,0,2268
3/6/2023,17,1,25,81,C6,4954
3/6/2023,17,1,25,82,C6,4602
3/6/2023,17,1,25,83,C6,4757
3/6/2023,17,1,25,84,0,2418
3/6/2023,17,1,25,85,R,3200
3/6/2023,17,1,25,86,R,3387
3/6/2023,17,1,25,87,R,3038
3/6/2023,17,1,25,88,0,2304
3/6/2023,17,1,25,89,R,3549
3/6/2023,17,1,25,90,R,3117
3/6/2023,17,1,25,91,R,3008
3/6/2023,17,1,25,92,0,2396
3/6/2023,17,1,25,93,R,3259
3/6/2023,17,1,25,94,R,3132
3/6/2023,17,1,25,95,R,4406
3/6/2023,17,1,25,96,0,2298
3/6/2023,18,1,25,1,256,4336
3/6/2023,18,1,25,2,256,4366
3/6/2023,18,1,25,3,256,4444
3/6/2023,18,1,25,4,0,2590
3/6/2023,18,1,25,5,261,4092
3/6/2023,18,1,25,6,261,4017
3/6/2023,18,1,25,7,261,4322
3/6/2023,18,1,25,8,0,2299
3/6/2023,18,1,25,9,266,4076
3/6/2023,18,1,25,10,266,4117
3/6/2023,18,1,25,11,266,4160
3/6/2023,18,1,25,12,0,2413
3/6/2023,18,1,25,13,257,4103
3/6/2023,18,1,25,14,257,7529
3/6/2023,18,1,25,15,257,5148
3/6/2023,18,1,25,16,0,2275
3/6/2023,18,1,25,17,262,4781
3/6/2023,18,1,25,18,262,5184
3/6/2023,18,1,25,19,262,5170
3/6/2023,18,1,25,20,0,2267
3/6/2023,18,1,25,21,267,4890
3/6/2023,18,1,25,22,267,3330
3/6/2023,18,1,25,23,267,5261
3/6/2023,18,1,25,24,0,2388
3/6/2023,18,1,25,25,258,4669
3/6/2023,18,1,25,26,258,4310
3/6/2023,18,1,25,27,258,4535
3/6/2023,18,1,25,28,0,2328
3/6/2023,18,1,25,29,263,5607
3/6/2023,18,1,25,30,263,5003
3/6/2023,18,1,25,31,263,5125
3/6/2023,18,1,25,32,0,2225
3/6/2023,18,1,25,33,268,5829
3/6/2023,18,1,25,34,268,5353
3/6/2023,18,1,25,35,268,4543
3/6/2023,18,1,25,36,0,2277
3/6/2023,18,1,25,37,259,5479
3/6/2023,18,1,25,38,259,5723
3/6/2023,18,1,25,39,259,7540
3/6/2023,18,1,25,40,0,2345
3/6/2023,18,1,25,41,264,5087
3/6/2023,18,1,25,42,264,4432
3/6/2023,18,1,25,43,264,4453
3/6/2023,18,1,25,44,0,2365
3/6/2023,18,1,25,45,269,4382
3/6/2023,18,1,25,46,269,4531
3/6/2023,18,1,25,47,269,4644
3/6/2023,18,1,25,48,0,2313
3/6/2023,18,1,25,49,260,5192
3/6/2023,18,1,25,50,260,4719
3/6/2023,18,1,25,51,260,5289
3/6/2023,18,1,25,52,0,2224
3/6/2023,18,1,25,53,265,5367
3/6/2023,18,1,25,54,265,4375
3/6/2023,18,1,25,55,265,4233
3/6/2023,18,1,25,56,0,2325
3/6/2023,18,1,25,57,270,3969
3/6/2023,18,1,25,58,270,3864
3/6/2023,18,1,25,59,270,4014
3/6/2023,18,1,25,60,0,2233
3/6/2023,18,1,25,61,C1,4285
3/6/2023,18,1,25,62,C1,3933
3/6/2023,18,1,25,63,C1,4343
3/6/2023,18,1,25,64,0,2285
3/6/2023,18,1,25,65,C2,4370
3/6/2023,18,1,25,66,C2,3930
3/6/2023,18,1,25,67,C2,4459
3/6/2023,18,1,25,68,0,2429
3/6/2023,18,1,25,69,C3,4250
3/6/2023,18,1,25,70,C3,4254
3/6/2023,18,1,25,71,C3,4812
3/6/2023,18,1,25,72,0,2351
3/6/2023,18,1,25,73,C4,2025
3/6/2023,18,1,25,74,C4,3828
3/6/2023,18,1,25,75,C4,6430
3/6/2023,18,1,25,76,0,2262
3/6/2023,18,1,25,77,C5,5365
3/6/2023,18,1,25,78,C5,4708
3/6/2023,18,1,25,79,C5,4177
3/6/2023,18,1,25,80,0,900
3/6/2023,18,1,25,81,C6,4358
3/6/2023,18,1,25,82,C6,4931
3/6/2023,18,1,25,83,C6,5058
3/6/2023,18,1,25,84,0,2194
3/6/2023,18,1,25,85,R,3076
3/6/2023,18,1,25,86,R,3179
3/6/2023,18,1,25,87,R,3027
3/6/2023,18,1,25,88,0,2419
3/6/2023,18,1,25,89,R,3142
3/6/2023,18,1,25,90,R,3313
3/6/2023,18,1,25,91,R,3534
3/6/2023,18,1,25,92,0,2445
3/6/2023,18,1,25,93,R,3882
3/6/2023,18,1,25,94,R,3327
3/6/2023,18,1,25,95,R,3252
3/6/2023,18,1,25,96,0,2369
