"Plot Title: HOBO5R"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 21277806, SEN S/N: 21277806)","Intensity, Lux (LGR S/N: 21277806, SEN S/N: 21277806)","Coupler Detached (LGR S/N: 21277806)","Coupler Attached (LGR S/N: 21277806)","Host Connected (LGR S/N: 21277806)","Stopped (LGR S/N: 21277806)","End Of File (LGR S/N: 21277806)"
3729,07/29/22 07:01:50 AM,20.996,1162.5,,,,,
3730,07/29/22 07:16:50 AM,20.996,1313.2,,,,,
3731,07/29/22 07:31:50 AM,20.805,1313.2,,,,,
3732,07/29/22 07:46:50 AM,20.710,1324.0,,,,,
3733,07/29/22 08:01:50 AM,20.615,1216.3,,,,,
3734,07/29/22 08:16:50 AM,20.519,1248.6,,,,,
3735,07/29/22 08:31:50 AM,20.519,828.8,,,,,
3736,07/29/22 08:46:50 AM,20.615,1291.7,,,,,
3737,07/29/22 09:01:50 AM,20.710,882.6,,,,,
3738,07/29/22 09:16:50 AM,20.805,828.8,,,,,
3739,07/29/22 09:31:50 AM,20.805,936.5,,,,,
3740,07/29/22 09:46:50 AM,20.805,1313.2,,,,,
3741,07/29/22 10:01:50 AM,20.805,139.9,,,,,
3742,07/29/22 10:16:50 AM,20.805,150.7,,,,,
3743,07/29/22 10:31:50 AM,20.901,150.7,,,,,
3744,07/29/22 10:46:50 AM,20.901,172.2,,,,,
3745,07/29/22 11:01:50 AM,20.805,150.7,,,,,
3746,07/29/22 11:16:50 AM,20.805,161.5,,,,,
3747,07/29/22 11:31:50 AM,20.710,247.6,,,,,
3748,07/29/22 11:46:50 AM,20.710,139.9,,,,,
3749,07/29/22 12:01:50 PM,20.615,247.6,,,,,
3750,07/29/22 12:16:50 PM,20.519,258.3,,,,,
3751,07/29/22 12:31:50 PM,20.424,129.2,,,,,
3752,07/29/22 12:46:50 PM,20.424,226.0,,,,,
3753,07/29/22 01:01:50 PM,20.329,172.2,,,,,
3754,07/29/22 01:16:50 PM,20.424,161.5,,,,,
3755,07/29/22 01:31:50 PM,20.424,161.5,,,,,
3756,07/29/22 01:46:50 PM,20.519,247.6,,,,,
3757,07/29/22 02:01:50 PM,20.519,161.5,,,,,
3758,07/29/22 02:16:50 PM,20.615,247.6,,,,,
3759,07/29/22 02:31:50 PM,20.615,247.6,,,,,
3760,07/29/22 02:46:50 PM,20.710,193.8,,,,,
3761,07/29/22 03:01:50 PM,20.805,183.0,,,,,
3762,07/29/22 03:16:50 PM,20.805,161.5,,,,,
3763,07/29/22 03:31:50 PM,20.710,172.2,,,,,
3764,07/29/22 03:46:50 PM,20.710,161.5,,,,,
3765,07/29/22 04:01:50 PM,20.615,236.8,,,,,
3766,07/29/22 04:16:50 PM,20.615,236.8,,,,,
3767,07/29/22 04:31:50 PM,20.519,193.8,,,,,
3768,07/29/22 04:46:50 PM,20.424,161.5,,,,,
3769,07/29/22 05:01:50 PM,20.424,204.5,,,,,
3770,07/29/22 05:16:50 PM,20.329,193.8,,,,,
3771,07/29/22 05:31:50 PM,20.329,247.6,,,,,
3772,07/29/22 05:46:50 PM,20.329,236.8,,,,,
3773,07/29/22 06:01:50 PM,20.424,139.9,,,,,
3774,07/29/22 06:16:50 PM,20.424,150.7,,,,,
3775,07/29/22 06:31:50 PM,20.519,161.5,,,,,
3776,07/29/22 06:46:50 PM,20.615,172.2,,,,,
3777,07/29/22 07:01:50 PM,20.615,236.8,,,,,
3778,07/29/22 07:16:50 PM,20.710,247.6,,,,,
3779,07/29/22 07:31:50 PM,20.710,183.0,,,,,
3780,07/29/22 07:46:50 PM,20.805,139.9,,,,,
3781,07/29/22 08:01:50 PM,20.710,236.8,,,,,
3782,07/29/22 08:16:50 PM,20.710,226.0,,,,,
3783,07/29/22 08:31:50 PM,20.710,183.0,,,,,
3784,07/29/22 08:46:50 PM,20.615,150.7,,,,,
3785,07/29/22 09:01:50 PM,20.519,236.8,,,,,
3786,07/29/22 09:16:50 PM,20.519,236.8,,,,,
3787,07/29/22 09:31:50 PM,20.424,183.0,,,,,
3788,07/29/22 09:46:50 PM,20.329,215.3,,,,,
3789,07/29/22 10:01:50 PM,20.329,0.0,,,,,
3790,07/29/22 10:16:50 PM,20.329,0.0,,,,,
3791,07/29/22 10:31:50 PM,20.329,0.0,,,,,
3792,07/29/22 10:46:50 PM,20.424,0.0,,,,,
3793,07/29/22 11:01:50 PM,20.424,0.0,,,,,
3794,07/29/22 11:16:50 PM,20.519,0.0,,,,,
3795,07/29/22 11:31:50 PM,20.519,0.0,,,,,
3796,07/29/22 11:46:50 PM,20.519,0.0,,,,,
3797,07/30/22 12:01:50 AM,20.615,0.0,,,,,
3798,07/30/22 12:16:50 AM,20.615,0.0,,,,,
3799,07/30/22 12:31:50 AM,20.615,0.0,,,,,
3800,07/30/22 12:46:50 AM,20.710,0.0,,,,,
3801,07/30/22 01:01:50 AM,20.710,0.0,,,,,
3802,07/30/22 01:16:50 AM,20.710,0.0,,,,,
3803,07/30/22 01:31:50 AM,20.615,0.0,,,,,
3804,07/30/22 01:46:50 AM,20.519,0.0,,,,,
3805,07/30/22 02:01:50 AM,20.424,0.0,,,,,
3806,07/30/22 02:16:50 AM,20.234,0.0,,,,,
3807,07/30/22 02:31:50 AM,20.234,0.0,,,,,
3808,07/30/22 02:46:50 AM,20.234,0.0,,,,,
3809,07/30/22 03:01:50 AM,20.234,0.0,,,,,
3810,07/30/22 03:16:50 AM,20.234,0.0,,,,,
3811,07/30/22 03:31:50 AM,20.329,0.0,,,,,
3812,07/30/22 03:46:50 AM,20.329,0.0,,,,,
3813,07/30/22 04:01:50 AM,20.329,0.0,,,,,
3814,07/30/22 04:16:50 AM,20.424,0.0,,,,,
3815,07/30/22 04:31:50 AM,20.424,0.0,,,,,
3816,07/30/22 04:46:50 AM,20.424,0.0,,,,,
3817,07/30/22 05:01:50 AM,20.424,0.0,,,,,
3818,07/30/22 05:16:50 AM,20.519,0.0,,,,,
3819,07/30/22 05:31:50 AM,20.519,0.0,,,,,
3820,07/30/22 05:46:50 AM,20.519,0.0,,,,,
3821,07/30/22 06:01:50 AM,20.519,0.0,,,,,
3822,07/30/22 06:16:50 AM,20.615,0.0,,,,,
3823,07/30/22 06:31:50 AM,20.615,0.0,,,,,
3824,07/30/22 06:46:50 AM,20.615,172.2,,,,,
3825,07/30/22 07:01:50 AM,20.710,172.2,,,,,
3826,07/30/22 07:16:50 AM,20.710,226.0,,,,,
3827,07/30/22 07:31:50 AM,20.615,193.8,,,,,
3828,07/30/22 07:46:50 AM,20.615,129.2,,,,,
3829,07/30/22 08:01:50 AM,20.519,204.5,,,,,
3830,07/30/22 08:16:50 AM,20.424,129.2,,,,,
3831,07/30/22 08:31:50 AM,20.424,139.9,,,,,
3832,07/30/22 08:46:50 AM,20.329,236.8,,,,,
3833,07/30/22 09:01:50 AM,20.329,226.0,,,,,
3834,07/30/22 09:16:50 AM,20.329,215.3,,,,,
3835,07/30/22 09:31:50 AM,20.424,172.2,,,,,
3836,07/30/22 09:46:50 AM,20.424,150.7,,,,,
3837,07/30/22 10:01:50 AM,20.519,150.7,,,,,
3838,07/30/22 10:16:50 AM,20.519,129.2,,,,,
3839,07/30/22 10:31:50 AM,20.615,226.0,,,,,
3840,07/30/22 10:46:50 AM,20.710,183.0,,,,,
3841,07/30/22 11:01:50 AM,20.710,226.0,,,,,
3842,07/30/22 11:16:50 AM,20.710,236.8,,,,,
3843,07/30/22 11:31:50 AM,20.710,139.9,,,,,
3844,07/30/22 11:46:50 AM,20.615,226.0,,,,,
3845,07/30/22 12:01:50 PM,20.615,215.3,,,,,
3846,07/30/22 12:16:50 PM,20.519,215.3,,,,,
3847,07/30/22 12:31:50 PM,20.424,139.9,,,,,
3848,07/30/22 12:46:50 PM,20.424,236.8,,,,,
3849,07/30/22 01:01:50 PM,20.329,172.2,,,,,
3850,07/30/22 01:16:50 PM,20.329,226.0,,,,,
3851,07/30/22 01:31:50 PM,20.329,172.2,,,,,
3852,07/30/22 01:46:50 PM,20.424,236.8,,,,,
3853,07/30/22 02:01:50 PM,20.424,172.2,,,,,
3854,07/30/22 02:16:50 PM,20.519,118.4,,,,,
3855,07/30/22 02:31:50 PM,20.615,236.8,,,,,
3856,07/30/22 02:46:50 PM,20.615,161.5,,,,,
3857,07/30/22 03:01:50 PM,20.710,236.8,,,,,
3858,07/30/22 03:16:50 PM,20.805,204.5,,,,,
3859,07/30/22 03:31:50 PM,20.805,236.8,,,,,
3860,07/30/22 03:46:50 PM,20.805,150.7,,,,,
3861,07/30/22 04:01:50 PM,20.710,139.9,,,,,
3862,07/30/22 04:16:50 PM,20.710,129.2,,,,,
3863,07/30/22 04:31:50 PM,20.615,204.5,,,,,
3864,07/30/22 04:46:50 PM,20.519,236.8,,,,,
3865,07/30/22 05:01:50 PM,20.424,204.5,,,,,
3866,07/30/22 05:16:50 PM,20.424,183.0,,,,,
3867,07/30/22 05:31:50 PM,20.329,129.2,,,,,
3868,07/30/22 05:46:50 PM,20.329,172.2,,,,,
3869,07/30/22 06:01:50 PM,20.424,150.7,,,,,
3870,07/30/22 06:16:50 PM,20.424,129.2,,,,,
3871,07/30/22 06:31:50 PM,20.519,129.2,,,,,
3872,07/30/22 06:46:50 PM,20.519,226.0,,,,,
3873,07/30/22 07:01:50 PM,20.615,226.0,,,,,
3874,07/30/22 07:16:50 PM,20.615,129.2,,,,,
3875,07/30/22 07:31:50 PM,20.710,236.8,,,,,
3876,07/30/22 07:46:50 PM,20.710,161.5,,,,,
3877,07/30/22 08:01:50 PM,20.710,236.8,,,,,
3878,07/30/22 08:16:50 PM,20.710,215.3,,,,,
3879,07/30/22 08:31:50 PM,20.710,118.4,,,,,
3880,07/30/22 08:46:50 PM,20.615,236.8,,,,,
3881,07/30/22 09:01:50 PM,20.519,161.5,,,,,
3882,07/30/22 09:16:50 PM,20.424,236.8,,,,,
3883,07/30/22 09:31:50 PM,20.424,226.0,,,,,
3884,07/30/22 09:46:50 PM,20.329,204.5,,,,,
3885,07/30/22 10:01:50 PM,20.329,0.0,,,,,
3886,07/30/22 10:16:50 PM,20.329,0.0,,,,,
3887,07/30/22 10:31:50 PM,20.329,0.0,,,,,
3888,07/30/22 10:46:50 PM,20.329,0.0,,,,,
3889,07/30/22 11:01:50 PM,20.329,0.0,,,,,
3890,07/30/22 11:16:50 PM,20.424,0.0,,,,,
3891,07/30/22 11:31:50 PM,20.424,0.0,,,,,
3892,07/30/22 11:46:50 PM,20.519,0.0,,,,,
3893,07/31/22 12:01:50 AM,20.519,0.0,,,,,
3894,07/31/22 12:16:50 AM,20.519,0.0,,,,,
3895,07/31/22 12:31:50 AM,20.615,0.0,,,,,
3896,07/31/22 12:46:50 AM,20.615,0.0,,,,,
3897,07/31/22 01:01:50 AM,20.615,0.0,,,,,
3898,07/31/22 01:16:50 AM,20.710,0.0,,,,,
3899,07/31/22 01:31:50 AM,20.710,0.0,,,,,
3900,07/31/22 01:46:50 AM,20.710,0.0,,,,,
3901,07/31/22 02:01:50 AM,20.615,0.0,,,,,
3902,07/31/22 02:16:50 AM,20.615,0.0,,,,,
3903,07/31/22 02:31:50 AM,20.519,0.0,,,,,
3904,07/31/22 02:46:50 AM,20.424,0.0,,,,,
3905,07/31/22 03:01:50 AM,20.329,0.0,,,,,
3906,07/31/22 03:16:50 AM,20.234,0.0,,,,,
3907,07/31/22 03:31:50 AM,20.138,0.0,,,,,
3908,07/31/22 03:46:50 AM,20.138,0.0,,,,,
3909,07/31/22 04:01:50 AM,20.234,0.0,,,,,
3910,07/31/22 04:16:50 AM,20.234,0.0,,,,,
3911,07/31/22 04:31:50 AM,20.234,0.0,,,,,
3912,07/31/22 04:46:50 AM,20.234,0.0,,,,,
3913,07/31/22 05:01:50 AM,20.234,0.0,,,,,
3914,07/31/22 05:16:50 AM,20.329,0.0,,,,,
3915,07/31/22 05:31:50 AM,20.329,0.0,,,,,
3916,07/31/22 05:46:50 AM,20.329,0.0,,,,,
3917,07/31/22 06:01:50 AM,20.329,0.0,,,,,
3918,07/31/22 06:16:50 AM,20.329,0.0,,,,,
3919,07/31/22 06:31:50 AM,20.424,0.0,,,,,
3920,07/31/22 06:46:50 AM,20.424,172.2,,,,,
3921,07/31/22 07:01:50 AM,20.519,226.0,,,,,
3922,07/31/22 07:16:50 AM,20.519,150.7,,,,,
3923,07/31/22 07:31:50 AM,20.615,236.8,,,,,
3924,07/31/22 07:46:50 AM,20.615,226.0,,,,,
3925,07/31/22 08:01:50 AM,20.615,204.5,,,,,
3926,07/31/22 08:16:50 AM,20.615,215.3,,,,,
3927,07/31/22 08:31:50 AM,20.519,172.2,,,,,
3928,07/31/22 08:46:50 AM,20.519,129.2,,,,,
3929,07/31/22 09:01:50 AM,20.424,139.9,,,,,
3930,07/31/22 09:16:50 AM,20.329,204.5,,,,,
3931,07/31/22 09:31:50 AM,20.329,139.9,,,,,
3932,07/31/22 09:46:50 AM,20.329,236.8,,,,,
3933,07/31/22 10:01:50 AM,20.329,118.4,,,,,
3934,07/31/22 10:16:50 AM,20.329,226.0,,,,,
3935,07/31/22 10:31:50 AM,20.424,172.2,,,,,
3936,07/31/22 10:46:50 AM,20.424,215.3,,,,,
3937,07/31/22 11:01:50 AM,20.519,204.5,,,,,
3938,07/31/22 11:16:50 AM,20.519,139.9,,,,,
3939,07/31/22 11:31:50 AM,20.615,215.3,,,,,
3940,07/31/22 11:46:50 AM,20.710,118.4,,,,,
3941,07/31/22 12:01:50 PM,20.710,226.0,,,,,
3942,07/31/22 12:16:50 PM,20.710,129.2,,,,,
3943,07/31/22 12:31:50 PM,20.710,193.8,,,,,
3944,07/31/22 12:46:50 PM,20.615,172.2,,,,,
3945,07/31/22 01:01:50 PM,20.615,215.3,,,,,
3946,07/31/22 01:16:50 PM,20.519,226.0,,,,,
3947,07/31/22 01:31:50 PM,20.424,139.9,,,,,
3948,07/31/22 01:46:50 PM,20.329,139.9,,,,,
3949,07/31/22 02:01:50 PM,20.329,118.4,,,,,
3950,07/31/22 02:16:50 PM,20.329,118.4,,,,,
3951,07/31/22 02:31:50 PM,20.424,150.7,,,,,
3952,07/31/22 02:46:50 PM,20.424,215.3,,,,,
3953,07/31/22 03:01:50 PM,20.519,204.5,,,,,
3954,07/31/22 03:16:50 PM,20.615,193.8,,,,,
3955,07/31/22 03:31:50 PM,20.710,226.0,,,,,
3956,07/31/22 03:46:50 PM,20.710,139.9,,,,,
3957,07/31/22 04:01:50 PM,20.710,118.4,,,,,
3958,07/31/22 04:16:50 PM,20.710,118.4,,,,,
3959,07/31/22 04:31:50 PM,20.710,161.5,,,,,
3960,07/31/22 04:46:50 PM,20.615,226.0,,,,,
3961,07/31/22 05:01:50 PM,20.615,161.5,,,,,
3962,07/31/22 05:16:50 PM,20.519,204.5,,,,,
3963,07/31/22 05:31:50 PM,20.424,118.4,,,,,
3964,07/31/22 05:46:50 PM,20.329,118.4,,,,,
3965,07/31/22 06:01:50 PM,20.329,226.0,,,,,
3966,07/31/22 06:16:50 PM,20.424,172.2,,,,,
3967,07/31/22 06:31:50 PM,20.424,226.0,,,,,
3968,07/31/22 06:46:50 PM,20.424,226.0,,,,,
3969,07/31/22 07:01:50 PM,20.519,193.8,,,,,
3970,07/31/22 07:16:50 PM,20.615,118.4,,,,,
3971,07/31/22 07:31:50 PM,20.615,118.4,,,,,
3972,07/31/22 07:46:50 PM,20.710,118.4,,,,,
3973,07/31/22 08:01:50 PM,20.710,118.4,,,,,
3974,07/31/22 08:16:50 PM,20.805,172.2,,,,,
3975,07/31/22 08:31:50 PM,20.805,129.2,,,,,
3976,07/31/22 08:46:50 PM,20.710,161.5,,,,,
3977,07/31/22 09:01:50 PM,20.710,118.4,,,,,
3978,07/31/22 09:16:50 PM,20.615,139.9,,,,,
3979,07/31/22 09:31:50 PM,20.519,226.0,,,,,
3980,07/31/22 09:46:50 PM,20.424,129.2,,,,,
3981,07/31/22 10:01:50 PM,20.329,0.0,,,,,
3982,07/31/22 10:16:50 PM,20.329,0.0,,,,,
3983,07/31/22 10:31:50 PM,20.234,0.0,,,,,
3984,07/31/22 10:46:50 PM,20.234,0.0,,,,,
3985,07/31/22 11:01:50 PM,20.329,0.0,,,,,
3986,07/31/22 11:16:50 PM,20.329,0.0,,,,,
3987,07/31/22 11:31:50 PM,20.329,0.0,,,,,
3988,07/31/22 11:46:50 PM,20.329,0.0,,,,,
3989,08/01/22 12:01:50 AM,20.424,0.0,,,,,
3990,08/01/22 12:16:50 AM,20.424,0.0,,,,,
3991,08/01/22 12:31:50 AM,20.424,0.0,,,,,
3992,08/01/22 12:46:50 AM,20.424,0.0,,,,,
3993,08/01/22 01:01:50 AM,20.519,0.0,,,,,
3994,08/01/22 01:16:50 AM,20.519,0.0,,,,,
3995,08/01/22 01:31:50 AM,20.519,0.0,,,,,
3996,08/01/22 01:46:50 AM,20.519,0.0,,,,,
3997,08/01/22 02:01:50 AM,20.519,0.0,,,,,
3998,08/01/22 02:16:50 AM,20.615,0.0,,,,,
3999,08/01/22 02:31:50 AM,20.615,0.0,,,,,
4000,08/01/22 02:46:50 AM,20.615,0.0,,,,,
4001,08/01/22 03:01:50 AM,20.615,0.0,,,,,
4002,08/01/22 03:16:50 AM,20.710,0.0,,,,,
4003,08/01/22 03:31:50 AM,20.710,0.0,,,,,
4004,08/01/22 03:46:50 AM,20.615,0.0,,,,,
4005,08/01/22 04:01:50 AM,20.615,0.0,,,,,
4006,08/01/22 04:16:50 AM,20.519,0.0,,,,,
4007,08/01/22 04:31:50 AM,20.424,0.0,,,,,
4008,08/01/22 04:46:50 AM,20.234,0.0,,,,,
4009,08/01/22 05:01:50 AM,20.234,0.0,,,,,
4010,08/01/22 05:16:50 AM,20.138,0.0,,,,,
4011,08/01/22 05:31:50 AM,20.138,0.0,,,,,
4012,08/01/22 05:46:50 AM,20.138,0.0,,,,,
4013,08/01/22 06:01:50 AM,20.138,0.0,,,,,
4014,08/01/22 06:16:50 AM,20.138,0.0,,,,,
4015,08/01/22 06:31:50 AM,20.234,0.0,,,,,
4016,08/01/22 06:46:50 AM,20.234,118.4,,,,,
4017,08/01/22 07:01:50 AM,20.329,161.5,,,,,
4018,08/01/22 07:16:50 AM,20.424,236.8,,,,,
4019,08/01/22 07:31:50 AM,20.424,150.7,,,,,
4020,08/01/22 07:46:50 AM,20.424,118.4,,,,,
4021,08/01/22 08:01:50 AM,20.519,172.2,,,,,
4022,08/01/22 08:16:50 AM,20.615,161.5,,,,,
4023,08/01/22 08:31:50 AM,20.615,204.5,,,,,
4024,08/01/22 08:46:50 AM,20.710,118.4,,,,,
4025,08/01/22 09:01:50 AM,20.615,139.9,,,,,
4026,08/01/22 09:16:50 AM,20.615,183.0,,,,,
4027,08/01/22 09:31:50 AM,20.519,204.5,,,,,
4028,08/01/22 09:46:50 AM,20.519,215.3,,,,,
4029,08/01/22 10:01:50 AM,20.424,139.9,,,,,
4030,08/01/22 10:16:50 AM,20.329,139.9,,,,,
4031,08/01/22 10:31:50 AM,20.329,118.4,,,,,
4032,08/01/22 10:46:50 AM,20.329,139.9,,,,,
4033,08/01/22 11:01:50 AM,20.424,226.0,,,,,
4034,08/01/22 11:16:50 AM,20.424,150.7,,,,,
4035,08/01/22 11:31:50 AM,20.519,172.2,,,,,
4036,08/01/22 11:46:50 AM,20.615,129.2,,,,,
4037,08/01/22 12:01:50 PM,20.615,129.2,,,,,
4038,08/01/22 12:16:50 PM,20.710,226.0,,,,,
4039,08/01/22 12:31:50 PM,20.805,215.3,,,,,
4040,08/01/22 12:46:50 PM,20.805,215.3,,,,,
4041,08/01/22 01:01:50 PM,20.710,204.5,,,,,
4042,08/01/22 01:16:50 PM,20.710,129.2,,,,,
4043,08/01/22 01:31:50 PM,20.615,258.3,,,,,
4044,08/01/22 01:46:50 PM,20.519,215.3,,,,,
4045,08/01/22 02:01:50 PM,20.519,161.5,,,,,
4046,08/01/22 02:16:50 PM,20.424,172.2,,,,,
4047,08/01/22 02:31:50 PM,20.424,226.0,,,,,
4048,08/01/22 02:46:50 PM,20.424,139.9,,,,,
4049,08/01/22 03:01:50 PM,20.424,193.8,,,,,
4050,08/01/22 03:16:50 PM,20.519,226.0,,,,,
4051,08/01/22 03:31:50 PM,20.615,236.8,,,,,
4052,08/01/22 03:46:50 PM,20.615,139.9,,,,,
4053,08/01/22 04:01:50 PM,20.710,247.6,,,,,
4054,08/01/22 04:16:50 PM,20.805,215.3,,,,,
4055,08/01/22 04:31:50 PM,20.805,247.6,,,,,
4056,08/01/22 04:46:50 PM,20.805,139.9,,,,,
4057,08/01/22 05:01:50 PM,20.710,258.3,,,,,
4058,08/01/22 05:16:50 PM,20.710,172.2,,,,,
4059,08/01/22 05:31:50 PM,20.615,258.3,,,,,
4060,08/01/22 05:46:50 PM,20.519,226.0,,,,,
4061,08/01/22 06:01:50 PM,20.424,139.9,,,,,
4062,08/01/22 06:16:50 PM,20.329,247.6,,,,,
4063,08/01/22 06:31:50 PM,20.329,129.2,,,,,
4064,08/01/22 06:46:50 PM,20.424,247.6,,,,,
4065,08/01/22 07:01:50 PM,20.424,247.6,,,,,
4066,08/01/22 07:16:50 PM,20.519,172.2,,,,,
4067,08/01/22 07:31:50 PM,20.519,150.7,,,,,
4068,08/01/22 07:46:50 PM,20.615,139.9,,,,,
4069,08/01/22 08:01:50 PM,20.710,129.2,,,,,
4070,08/01/22 08:16:50 PM,20.710,139.9,,,,,
4071,08/01/22 08:31:50 PM,20.805,226.0,,,,,
4072,08/01/22 08:46:50 PM,20.805,258.3,,,,,
4073,08/01/22 09:01:50 PM,20.710,247.6,,,,,
4074,08/01/22 09:16:50 PM,20.710,247.6,,,,,
4075,08/01/22 09:31:50 PM,20.615,226.0,,,,,
4076,08/01/22 09:46:50 PM,20.519,226.0,,,,,
4077,08/01/22 10:01:50 PM,20.424,0.0,,,,,
4078,08/01/22 10:16:50 PM,20.329,0.0,,,,,
4079,08/01/22 10:31:50 PM,20.329,0.0,,,,,
4080,08/01/22 10:46:50 PM,20.234,0.0,,,,,
4081,08/01/22 11:01:50 PM,20.329,0.0,,,,,
4082,08/01/22 11:16:50 PM,20.329,0.0,,,,,
4083,08/01/22 11:31:50 PM,20.329,0.0,,,,,
4084,08/01/22 11:46:50 PM,20.329,0.0,,,,,
4085,08/02/22 12:01:50 AM,20.329,0.0,,,,,
4086,08/02/22 12:16:50 AM,20.424,0.0,,,,,
4087,08/02/22 12:31:50 AM,20.424,0.0,,,,,
4088,08/02/22 12:46:50 AM,20.424,0.0,,,,,
4089,08/02/22 01:01:50 AM,20.424,0.0,,,,,
4090,08/02/22 01:16:50 AM,20.424,0.0,,,,,
4091,08/02/22 01:31:50 AM,20.424,0.0,,,,,
4092,08/02/22 01:46:50 AM,20.519,0.0,,,,,
4093,08/02/22 02:01:50 AM,20.519,0.0,,,,,
4094,08/02/22 02:16:50 AM,20.519,0.0,,,,,
4095,08/02/22 02:31:50 AM,20.519,0.0,,,,,
4096,08/02/22 02:46:50 AM,20.519,0.0,,,,,
4097,08/02/22 03:01:50 AM,20.615,0.0,,,,,
4098,08/02/22 03:16:50 AM,20.615,0.0,,,,,
4099,08/02/22 03:31:50 AM,20.615,0.0,,,,,
4100,08/02/22 03:46:50 AM,20.615,0.0,,,,,
4101,08/02/22 04:01:50 AM,20.710,0.0,,,,,
4102,08/02/22 04:16:50 AM,20.710,0.0,,,,,
4103,08/02/22 04:31:50 AM,20.615,0.0,,,,,
4104,08/02/22 04:46:50 AM,20.519,0.0,,,,,
4105,08/02/22 05:01:50 AM,20.424,0.0,,,,,
4106,08/02/22 05:16:50 AM,20.329,0.0,,,,,
4107,08/02/22 05:31:50 AM,20.234,0.0,,,,,
4108,08/02/22 05:46:50 AM,20.234,0.0,,,,,
4109,08/02/22 06:01:50 AM,20.138,0.0,,,,,
4110,08/02/22 06:16:50 AM,20.138,0.0,,,,,
4111,08/02/22 06:31:50 AM,20.138,0.0,,,,,
4112,08/02/22 06:46:50 AM,20.234,0.0,,,,,
4113,08/02/22 07:01:50 AM,20.234,0.0,,,,,
4114,08/02/22 07:16:50 AM,20.234,0.0,,,,,
4115,08/02/22 07:31:50 AM,20.329,247.6,,,,,
4116,08/02/22 07:46:50 AM,20.329,161.5,,,,,
4117,08/02/22 08:01:50 AM,20.424,161.5,,,,,
4118,08/02/22 08:16:50 AM,20.424,247.6,,,,,
4119,08/02/22 08:31:50 AM,20.519,183.0,,,,,
4120,08/02/22 08:46:50 AM,20.519,150.7,,,,,
4121,08/02/22 09:01:50 AM,20.615,193.8,,,,,
4122,08/02/22 09:16:50 AM,20.615,247.6,,,,,
4123,08/02/22 09:31:50 AM,20.615,150.7,,,,,
4124,08/02/22 09:46:50 AM,20.519,247.6,,,,,
4125,08/02/22 10:01:50 AM,20.519,215.3,,,,,
4126,08/02/22 10:16:50 AM,20.424,139.9,,,,,
4127,08/02/22 10:31:50 AM,20.329,161.5,,,,,
4128,08/02/22 10:46:50 AM,20.329,161.5,,,,,
4129,08/02/22 11:01:50 AM,20.329,215.3,,,,,
4130,08/02/22 11:16:50 AM,20.329,150.7,,,,,
4131,08/02/22 11:31:50 AM,20.424,247.6,,,,,
4132,08/02/22 11:46:50 AM,20.424,139.9,,,,,
4133,08/02/22 12:01:50 PM,20.519,129.2,,,,,
4134,08/02/22 12:16:50 PM,20.519,226.0,,,,,
4135,08/02/22 12:31:50 PM,20.615,150.7,,,,,
4136,08/02/22 12:46:50 PM,20.710,172.2,,,,,
4137,08/02/22 01:01:50 PM,20.710,236.8,,,,,
4138,08/02/22 01:16:50 PM,20.710,150.7,,,,,
4139,08/02/22 01:31:50 PM,20.710,226.0,,,,,
4140,08/02/22 01:46:50 PM,20.710,204.5,,,,,
4141,08/02/22 02:01:50 PM,20.805,183.0,,,,,
4142,08/02/22 02:16:50 PM,20.710,129.2,,,,,
4143,08/02/22 02:31:50 PM,20.615,139.9,,,,,
4144,08/02/22 02:46:50 PM,20.519,129.2,,,,,
4145,08/02/22 03:01:50 PM,20.424,183.0,,,,,
4146,08/02/22 03:16:50 PM,20.424,193.8,,,,,
4147,08/02/22 03:31:50 PM,20.424,161.5,,,,,
4148,08/02/22 03:46:50 PM,20.519,118.4,,,,,
4149,08/02/22 04:01:50 PM,20.519,161.5,,,,,
4150,08/02/22 04:16:50 PM,20.615,172.2,,,,,
4151,08/02/22 04:31:50 PM,20.710,129.2,,,,,
4152,08/02/22 04:46:50 PM,20.710,150.7,,,,,
4153,08/02/22 05:01:50 PM,20.805,118.4,,,,,
4154,08/02/22 05:16:50 PM,20.805,96.9,,,,,
4155,08/02/22 05:31:50 PM,20.710,107.6,,,,,
4156,08/02/22 05:46:50 PM,20.710,183.0,,,,,
4157,08/02/22 06:01:50 PM,20.615,172.2,,,,,
4158,08/02/22 06:16:50 PM,20.519,118.4,,,,,
4159,08/02/22 06:31:50 PM,20.424,96.9,,,,,
4160,08/02/22 06:46:50 PM,20.329,150.7,,,,,
4161,08/02/22 07:01:50 PM,20.329,183.0,,,,,
4162,08/02/22 07:16:50 PM,20.424,183.0,,,,,
4163,08/02/22 07:31:50 PM,20.424,107.6,,,,,
4164,08/02/22 07:46:50 PM,20.424,172.2,,,,,
4165,08/02/22 08:01:50 PM,20.424,193.8,,,,,
4166,08/02/22 08:16:50 PM,20.519,107.6,,,,,
4167,08/02/22 08:31:50 PM,20.615,139.9,,,,,
4168,08/02/22 08:46:50 PM,20.615,161.5,,,,,
4169,08/02/22 09:01:50 PM,20.615,107.6,,,,,
4170,08/02/22 09:16:50 PM,20.615,129.2,,,,,
4171,08/02/22 09:31:50 PM,20.710,193.8,,,,,
4172,08/02/22 09:46:50 PM,20.710,150.7,,,,,
4173,08/02/22 10:01:50 PM,20.710,0.0,,,,,
